管線材質	ORDER_SEQ	0	SIZE1	SIZE2	SCH1	SCH2	SIZE_LAYOUT	厚度	UNIT	IDENT_CODE	用料時機	採購量	可領用量	合計	合計2	-	A	B	D	E	合計.1	-.1	A.1	B.1	D.1	E.1	需求總計	-.2	A.2	B.2	D.2	E.2	缺料總計	先不領	可領料	CHECK	-.3	A.3	B.3	D.3	E.3	領料總計	7/2	7/9	7/11	8/15	Unnamed: 47	7/2.1	7/10	8/15.1	Unnamed: 51	7/2.2	7/10.1	7/11.1	8/15.2	Unnamed: 56	7/2.3	7/10.2	8/15.3	Unnamed: 60	7/2.4	7/10.3	7/11.2	8/15.4
不銹鋼321	415	WN FLANGE CL2500 RJ SS A182-F321  ASME  NACE (minimum thickness per -7% tolerance)	4	 	S-160	 	"4"" S-160"	13.49	PC	F229248	預製	4		4	4	4	0	0	0	0	4	4	0	0	0	0	4	0	0	0	0	0	0				4	0	0	0	0	4			4																			
不銹鋼321	415	WN FLANGE CL2500 RJ SS A182-F321  ASME  NACE (minimum thickness per -7% tolerance)	3	 	S-160	 	"3"" S-160"	11.13	PC	F229198	預製	9		7	7	7	0	0	0	0	7	7	0	0	0	0	7	0	0	0	0	0	0				7	0	0	0	0	7			7																			
不銹鋼321	415	WN FLANGE CL2500 RJ SS A182-F321  JOB STD  NACE (minimum thickness per -7% tolerance)	14	 	S-160	 	"14"" S-160"	35.71	PC	F228485	預製	5		5	5	5	0	0	0	0	5	5	0	0	0	0	5	0	0	0	0	0	0				5	0	0	0	0	5			5																			
不銹鋼321	415	WN FLANGE CL2500 RJ SS A182-F321  JOB STD  NACE (minimum thickness per -8% tolerance)	16	 	S-160	 	"16"" S-160"	40.49	PC	F12570	預製	6		6	6	6	0	0	0	0	6	6	0	0	0	0	6	0	0	0	0	0	0				6	0	0	0	0	6		6																				
不銹鋼321	415	WN FLANGE CL300 RJ SS A182-F321  ASME  NACE	6	 	S-40S	 	"6"" S-40S"	7.11	PC	F39432	預製	5		5	5	5	0	0	0	0	5	5	0	0	0	0	5	0	0	0	0	0	0				5	0	0	0	0	5			5																			
不銹鋼321	415	WN FLANGE CL300 RJ SS A182-F321  ASME  NACE	4	 	S-40S	 	"4"" S-40S"	6.02	PC	F39310	預製	7		7	7	7	0	0	0	0	7	7	0	0	0	0	7	0	0	0	0	0	0				7	0	0	0	0	7			7																			
不銹鋼321	415	WN FLANGE CL600 RJ SS A182-F321  ASME  NACE	6	 	S-40S	 	"6"" S-40S"	7.11	PC	F69559	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0				2	0	0	0	0	2			2																			
不銹鋼321	433	REDU. WN FLANGE CL2500 RJ SS A182-F321  JOB STD  NACE (minimum thickness per -8% tolerance)	20	16	S-160	 	"20"" X 16"" S-160"		PC	F155912	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0				1	0	0	0	0	1			1																			
不銹鋼321	453	"ORIFICE WN FLANGE CL2500 RJ SS A182-F321 W/ 1/2"" SW TAPS ASME  NACE (minimum thickness per -7% tolerance)"	8	 	S-160	 	"8"" S-160"	23.01	PAIR	F229024	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0				1	0	0	0	0	1			1																			
不銹鋼321	462	SPECTACLE BLIND CL2500 RJ SS A240 TY 321  JOB STD  NACE	4	 	 	 	"4"""		PC	G394009	安裝	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
不銹鋼321	462	SPECTACLE BLIND CL2500 RJ SS A240 TY 321  JOB STD  NACE	3	 	 	 	"3"""		PC	G394007	安裝	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
不銹鋼321	462	SPECTACLE BLIND CL2500 RJ SS A240 TY 321  JOB STD  NACE	1	 	 	 	"1"""		PC	G394002	安裝	5		5	5	5	0	0	0	0	5	5	0	0	0	0	5	-5	0	0	0	0	-5				0	0	0	0	0	0																						
不銹鋼321	462	SPECTACLE BLIND CL2500 RJ SS A240 TY 321  JOB STD  NACE	0.75	 	 	 	"3/4"""		PC	G409934	安裝	4		4	4	4	0	0	0	0	4	4	0	0	0	0	4	-4	0	0	0	0	-4				0	0	0	0	0	0																						
不銹鋼321	462	SPECTACLE BLIND CL300 RJ SS A182-F321  JOB STD  NACE	6	 	 	 	"6"""		PC	G816096	安裝	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼321	462	SPECTACLE BLIND CL300 RJ SS A182-F321  JOB STD  NACE	4	 	 	 	"4"""		PC	G816095	安裝	2		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼321	462	SPECTACLE BLIND CL300 RJ SS A182-F321  JOB STD  NACE	0.75	 	 	 	"1"""		PC	G434845	安裝	2		0	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
不銹鋼321	462	SPECTACLE BLIND CL300 RJ SS A182-F321  JOB STD  NACE	0.75	 	 	 	"3/4"""		PC	G819629	安裝	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼321	463	BLANK & SPACER CL1500 RJ SS A240 TY 321  JOB STD  NACE	14	 	 	 	"14"""		PAIR	G872093	安裝	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1	1			0	0	0	0	0	0																						
不銹鋼321	463	BLANK & SPACER CL2500 RJ SS A240 TY 321  JOB STD  NACE	20	 	 	 	"20"""		PAIR	G888372	安裝	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1	1			0	0	0	0	0	0																						
不銹鋼321	463	BLANK & SPACER CL2500 RJ SS A240 TY 321  JOB STD  NACE	16	 	 	 	"16"""		PAIR	G393996	安裝	4		4	4	4	0	0	0	0	4	4	0	0	0	0	4	-4	0	0	0	0	-4	4			0	0	0	0	0	0																						
不銹鋼321	463	BLANK & SPACER CL2500 RJ SS A240 TY 321  JOB STD  NACE	14	 	 	 	"14"""		PAIR	G393995	安裝	4		4	4	4	0	0	0	0	4	4	0	0	0	0	4	-4	0	0	0	0	-4				0	0	0	0	0	0																						
不銹鋼321	463	BLANK & SPACER CL2500 RJ SS A240 TY 321  JOB STD  NACE	8	 	 	 	"8"""		PAIR	G394001	安裝	3		3	3	3	0	0	0	0	3	3	0	0	0	0	3	-3	0	0	0	0	-3	3			0	0	0	0	0	0																						
不銹鋼321	471	GASKET CL1500 RJ OCT-R SS347  ASME    	2	 	 	 	"2"""		PC	G400213	安裝	2		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼321	471	GASKET CL1500 RJ OCT-R SS347  ASME    	1	 	 	 	"1"""		PC	G400210	安裝	2		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼321	471	GASKET CL1500 RJ OCT-R SS347  JOB STD   	14	 	 	 	"14"""		PC	G872068	安裝	4		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼321	471	GASKET CL2500 RJ OCT-R SS347  ASME    	10	 	 	 	"10"""		PC	G343273	安裝	4		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
不銹鋼321	471	GASKET CL2500 RJ OCT-R SS347  ASME    	8	 	 	 	"8"""		PC	G343291	安裝	36		15	15	15	0	0	0	0	15	15	0	0	0	0	15	-15	0	0	0	0	-15				0	0	0	0	0	0																						
不銹鋼321	471	GASKET CL2500 RJ OCT-R SS347  ASME    	6	 	 	 	"6"""		PC	G343288	安裝	28		12	8	8	0	0	0	0	8	8	0	0	0	0	8	-8	0	0	0	0	-8				0	0	0	0	0	0																						
不銹鋼321	471	GASKET CL2500 RJ OCT-R SS347  ASME    	4	 	 	 	"4"""		PC	G343285	安裝	8		4	4	4	0	0	0	0	4	4	0	0	0	0	4	-4	0	0	0	0	-4				0	0	0	0	0	0																						
不銹鋼321	471	GASKET CL2500 RJ OCT-R SS347  ASME    	3	 	 	 	"3"""		PC	G343281	安裝	24		12	12	12	0	0	0	0	12	12	0	0	0	0	12	-12	0	0	0	0	-12				0	0	0	0	0	0																						
不銹鋼321	471	GASKET CL2500 RJ OCT-R SS347  ASME    	2	 	 	 	"2"""		PC	G343277	安裝	87		8	8	8	0	0	0	0	8	8	0	0	0	0	8	-8	0	0	0	0	-8				0	0	0	0	0	0																						
不銹鋼321	471	GASKET CL2500 RJ OCT-R SS347  ASME    	1	 	 	 	"1"""		PC	G343270	安裝	81		35	35	35	0	0	0	0	35	35	0	0	0	0	35	-35	0	0	0	0	-35				0	0	0	0	0	0																						
不銹鋼321	471	GASKET CL2500 RJ OCT-R SS347  ASME    	0.75	 	 	 	"3/4"""		PC	G343269	安裝	168		20	20	20	0	0	0	0	20	20	0	0	0	0	20	-20	0	0	0	0	-20				0	0	0	0	0	0																						
不銹鋼321	471	GASKET CL2500 RJ OCT-R SS347  JOB STD   	20	 	 	 	"20"""		PC	G888371	安裝	4		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
不銹鋼321	471	GASKET CL2500 RJ OCT-R SS347  JOB STD   	16	 	 	 	"16"""		PC	G343295	安裝	16		8	8	8	0	0	0	0	8	8	0	0	0	0	8	-8	0	0	0	0	-8				0	0	0	0	0	0																						
不銹鋼321	471	GASKET CL2500 RJ OCT-R SS347  JOB STD   	14	 	 	 	"14"""		PC	G343293	安裝	16		8	8	8	0	0	0	0	8	8	0	0	0	0	8	-8	0	0	0	0	-8				0	0	0	0	0	0																						
不銹鋼321	471	GASKET CL300 RJ OCT-R SS347  ASME    	6	 	 	 	"6"""		PC	G84338	安裝	14		7	7	7	0	0	0	0	7	7	0	0	0	0	7	-7	0	0	0	0	-7				0	0	0	0	0	0																						
不銹鋼321	471	GASKET CL300 RJ OCT-R SS347  ASME    	4	 	 	 	"4"""		PC	G84336	安裝	22		9	9	9	0	0	0	0	9	9	0	0	0	0	9	-9	0	0	0	0	-9				0	0	0	0	0	0																						
不銹鋼321	471	GASKET CL300 RJ OCT-R SS347  ASME    	2	 	 	 	"2"""		PC	G84329	安裝	2		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼321	471	GASKET CL300 RJ OCT-R SS347  ASME    	1	 	 	 	"1"""		PC	G84321	安裝	19		1	7	7	0	0	0	0	7	7	0	0	0	0	7	-7	0	0	0	0	-7				0	0	0	0	0	0																						
不銹鋼321	471	GASKET CL300 RJ OCT-R SS347  ASME    	0.75	 	 	 	"3/4"""		PC	G84320	安裝	23		8	8	8	0	0	0	0	8	8	0	0	0	0	8	-8	0	0	0	0	-8				0	0	0	0	0	0																						
不銹鋼321	471	GASKET CL600 RJ OCT-R SS347  ASME    	6	 	 	 	"6"""		PC	G101088	安裝	4		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT 8UN SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	3.25	935	 	 	3-1/4 IN x 935 MM LG		SET	G890452	安裝	0		24	24	24	0	0	0	0	24	24	0	0	0	0	24	-24	0	0	0	0	-24				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT 8UN SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	3.25	930	 	 	3-1/4 IN x 930 MM LG		SET	G890451	安裝	0		24	24	24	0	0	0	0	24	24	0	0	0	0	24	-24	0	0	0	0	-24				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT 8UN SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	3.25	980	 	 	3-1/4 IN x 980 MM LG		SET	G832811	安裝	0		12	12	12	0	0	0	0	12	12	0	0	0	0	12	-12	0	0	0	0	-12				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT 8UN SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	3	1220	 	 	3 IN x 1220 MM LG		SET	G890213	安裝	0		48	48	48	0	0	0	0	48	48	0	0	0	0	48	-48	0	0	0	0	-48				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT 8UN SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	2.5	595	 	 	2-1/2 IN x 595 MM LG		SET	G890023	安裝	26		24	24	24	0	0	0	0	24	24	0	0	0	0	24	-24	0	0	0	0	-24				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT 8UN SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	2.25	635	 	 	2-1/4 IN x 635 MM LG		SET	G889967	安裝	0		16	16	16	0	0	0	0	16	16	0	0	0	0	16	-16	0	0	0	0	-16				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT 8UN SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	2	430	 	 	2 IN x 430 MM LG		SET	G890162	安裝	70		48	48	48	0	0	0	0	48	48	0	0	0	0	48	-48	0	0	0	0	-48				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT 8UN SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	2	455	 	 	2 IN x 455 MM LG		SET	G890167	安裝	18		16	16	16	0	0	0	0	16	16	0	0	0	0	16	-16	0	0	0	0	-16				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT 8UN SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	2	470	 	 	2 IN x 470 MM LG		SET	G890170	安裝	106		108	108	108	0	0	0	0	108	108	0	0	0	0	108	-108	0	0	0	0	-108				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT 8UN SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	2	480	 	 	2 IN x 480 MM LG		SET	G890172	安裝	13		12	12	12	0	0	0	0	12	12	0	0	0	0	12	-12	0	0	0	0	-12				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT 8UN SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	2	440	 	 	2 IN x 440 MM LG		SET	G890164	安裝	9		8	8	8	0	0	0	0	8	8	0	0	0	0	8	-8	0	0	0	0	-8				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT 8UN SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	2	575	 	 	2 IN x 575 MM LG		SET	G890191	安裝	26		24	24	24	0	0	0	0	24	24	0	0	0	0	24	-24	0	0	0	0	-24				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT 8UN SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	2	445	 	 	2 IN x 445 MM LG		SET	G890165	安裝	9		8	8	8	0	0	0	0	8	8	0	0	0	0	8	-8	0	0	0	0	-8				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT 8UN SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	2	570	 	 	2 IN x 570 MM LG		SET	G890190	安裝	0		12	12	12	0	0	0	0	12	12	0	0	0	0	12	-12	0	0	0	0	-12				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT 8UN SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	1.5	350	 	 	1-1/2 IN x 350 MM LG		SET	G892354	安裝	0		16	16	16	0	0	0	0	16	16	0	0	0	0	16	-16	0	0	0	0	-16				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT 8UN SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	1.25	240	 	 	1-1/4 IN x 240 MM LG		SET	G892775	安裝	0		64	64	64	0	0	0	0	64	64	0	0	0	0	64	-64	0	0	0	0	-64				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT 8UN SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	1.25	300	 	 	1-1/4 IN x 300 MM LG		SET	G892635	安裝	0		16	16	16	0	0	0	0	16	16	0	0	0	0	16	-16	0	0	0	0	-16				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT UNC SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	1	190	 	 	1 IN x 190 MM LG		SET	G893621	安裝	77		88	88	88	0	0	0	0	88	88	0	0	0	0	88	-88	0	0	0	0	-88				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT UNC SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	0.875	150	 	 	7/8 IN x 150 MM LG		SET	G893345	安裝	120		100	100	100	0	0	0	0	100	100	0	0	0	0	100	-100	0	0	0	0	-100				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT UNC SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	0.875	160	 	 	7/8 IN x 160 MM LG		SET	G893347	安裝	10		8	8	8	0	0	0	0	8	8	0	0	0	0	8	-8	0	0	0	0	-8				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT UNC SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	0.875	140	 	 	7/8 IN x 140 MM LG		SET	G893343	安裝	5		4	4	4	0	0	0	0	4	4	0	0	0	0	4	-4	0	0	0	0	-4				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT UNC SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	0.875	185	 	 	7/8 IN x 185 MM LG		SET	G893352	安裝	14		20	20	20	0	0	0	0	20	20	0	0	0	0	20	-20	0	0	0	0	-20				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT UNC SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	0.75	150	 	 	3/4 IN x 150 MM LG		SET	G893389	安裝	0		60	60	60	0	0	0	0	60	60	0	0	0	0	60	-60	0	0	0	0	-60				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT UNC SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	0.75	140	 	 	3/4 IN x 140 MM LG		SET	G893387	安裝	48		104	104	104	0	0	0	0	104	104	0	0	0	0	104	-104	0	0	0	0	-104				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT UNC SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	0.75	175	 	 	3/4 IN x 175 MM LG		SET	G893394	安裝	14		16	16	16	0	0	0	0	16	16	0	0	0	0	16	-16	0	0	0	0	-16				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT UNC SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	0.75	180	 	 	3/4 IN x 180 MM LG		SET	G893395	安裝	0		8	8	8	0	0	0	0	8	8	0	0	0	0	8	-8	0	0	0	0	-8				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT UNC SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	0.75	195	 	 	3/4 IN x 195 MM LG		SET	G893398	安裝	0		12	12	12	0	0	0	0	12	12	0	0	0	0	12	-12	0	0	0	0	-12				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT UNC SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	0.625	110	 	 	5/8 IN x 110 MM LG		SET	G893443	安裝	0		8	8	8	0	0	0	0	8	8	0	0	0	0	8	-8	0	0	0	0	-8				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT UNC SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	0.625	100	 	 	5/8 IN x 100 MM LG		SET	G893595	安裝	0		28	36	36	0	0	0	0	36	36	0	0	0	0	36	-36	0	0	0	0	-36				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT UNC SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME   	0.625	125	 	 	5/8 IN x 125 MM LG		SET	G893447	安裝	0		4	4	4	0	0	0	0	4	4	0	0	0	0	4	-4	0	0	0	0	-4				0	0	0	0	0	0																						
不銹鋼321	481	STUD BOLT UNC SS A453-660-D/ A453-660-D W/ 2 HVY HEX NUTS  ASME	0.625	125	 	 	5/8 IN x 130 MM LG		SET	G893448	安裝	0		0	8	8	0	0	0	0	8	8	0	0	0	0	8	-8	0	0	0	0	-8				0	0	0	0	0	0																						
不銹鋼321	610	GATE VALVE CL1500 BW SS A182-F321 BODY SS 321-TR STLD-S&D SLD-WG OS&Y WB API LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	1	 	S-160	 	"1"" S-160"	6.35	PC	V232842	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
不銹鋼321	610	GATE VALVE CL2500 BW SS A182-F321 BODY SS 321-TR STLD-S&D SLD-WG OS&Y WB ASME  LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	1	 	S-160	 	"1"" S-160"	6.35	PC	V223185	預製	14		13	13	13	0	0	0	0	13	13	0	0	0	0	13	-13	0	0	0	0	-13				0	0	0	0	0	0																						
不銹鋼321	610	GATE VALVE CL2500 BW SS A182-F321 BODY SS 321-TR STLD-S&D SLD-WG OS&Y WB ASME  LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.75	 	S-160	 	"3/4"" S-160"	5.56	PC	V223184	預製	8		7	7	7	0	0	0	0	7	7	0	0	0	0	7	-7	0	0	0	0	-7				0	0	0	0	0	0																						
不銹鋼321	610	GATE VALVE CL300 RJ SS A351-CF8C BODY SS 321-TR STLD-S&D FLEX-WG OS&Y BB API ASME LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	6	 	 	 	"6"""		PC	V223245	安裝	3		3	3	3	0	0	0	0	3	3	0	0	0	0	3	-3	0	0	0	0	-3				0	0	0	0	0	0																						
不銹鋼321	610	GATE VALVE CL300 RJ SS A351-CF8C BODY SS 321-TR STLD-S&D FLEX-WG OS&Y BB API ASME LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	4	 	 	 	"4"""		PC	V223244	安裝	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
不銹鋼321	610	GATE VALVE CL800 SW SS A182-F321 BODY SS 321-TR STLD-S&D SLD-WG OS&Y BB API LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	1	 	 	 	"1"""		PC	V223240	預製	4		1	4	4	0	0	0	0	4	4	0	0	0	0	4	-4	0	0	0	0	-4				0	0	0	0	0	0																						
不銹鋼321	610	GATE VALVE CL800 SW SS A182-F321 BODY SS 321-TR STLD-S&D SLD-WG OS&Y BB API LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.75	 	 	 	"3/4"""		PC	V223239	預製	3		3	3	3	0	0	0	0	3	3	0	0	0	0	3	-3	0	0	0	0	-3				0	0	0	0	0	0																						
不銹鋼321	610	GATE VALVE CL800 SW/ FNPT SS A182-F321 BODY SS 321-TR STLD-S&D SLD-WG OS&Y BB API LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.75	 	 	 	"3/4"""		PC	V223234	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼321	620	GLOBE VALVE CL2500 BW SS A182-F321 BODY SS 321-TR STLD-S&D PLUG-D OS&Y WB ASME  LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	2	 	S-160	 	"2"" S-160"	8.74	PC	V223200	預製	3		4	4	4	0	0	0	0	4	4	0	0	0	0	4	-4	0	0	0	0	-4				0	0	0	0	0	0																						
不銹鋼321	620	GLOBE VALVE CL2500 BW SS A182-F321 BODY SS 321-TR STLD-S&D PLUG-D OS&Y WB ASME  LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	1	 	S-160	 	"1"" S-160"	6.35	PC	V223194	預製	22		20	20	20	0	0	0	0	20	20	0	0	0	0	20	-20	0	0	0	0	-20				0	0	0	0	0	0																						
不銹鋼321	620	GLOBE VALVE CL2500 BW SS A182-F321 BODY SS 321-TR STLD-S&D PLUG-D OS&Y WB ASME  LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.75	 	S-160	 	"3/4"" S-160"	5.56	PC	V223193	預製	13		12	12	12	0	0	0	0	12	12	0	0	0	0	12	-12	0	0	0	0	-12				0	0	0	0	0	0																						
不銹鋼321	620	GLOBE VALVE CL2500 BW SS A182-F321 BODY SS 321-TR STLD-S&D PLUG-D OS&Y WB ASME  LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.5	 	S-80	 	"1/2"" S-80"	3.73	PC	V223192	預製	4		4	4	4	0	0	0	0	4	4	0	0	0	0	4	-4	0	0	0	0	-4				0	0	0	0	0	0																						
不銹鋼321	620	GLOBE VALVE CL2500 BW SS A182-F321 BODY SS 321-TR STLD-S&D PLUG-D OS&Y WB Y-PAT ASME  LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	1	 	S-160	 	"1"" S-160"	6.35	PC	V223198	預製	15		14	14	14	0	0	0	0	14	14	0	0	0	0	14	-14	0	0	0	0	-14				0	0	0	0	0	0																						
不銹鋼321	620	GLOBE VALVE CL2500 BW SS A182-F321 BODY SS 321-TR STLD-S&D PLUG-D OS&Y WB Y-PAT ASME  LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.75	 	S-160	 	"3/4"" S-160"	5.56	PC	V223197	預製	30		27	27	27	0	0	0	0	27	27	0	0	0	0	27	-27	0	0	0	0	-27				0	0	0	0	0	0																						
不銹鋼321	620	GLOBE VALVE CL2500 BW SS A351-CF8C BODY SS 321-TR STLD-S&D PLUG-D OS&Y PSB GR OP API LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	4	 	S-160	 	"4"" S-160"	13.49	PC	V223204	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
不銹鋼321	620	GLOBE VALVE CL2500 BW SS A351-CF8C BODY SS 321-TR STLD-S&D PLUG-D OS&Y PSB Y-PAT GR OP API LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	10	 	S-160	 	"10"" S-160"	28.58	PC	V223207	預製	3		3	3	3	0	0	0	0	3	3	0	0	0	0	3	-3	0	0	0	0	-3				0	0	0	0	0	0																						
不銹鋼321	620	GLOBE VALVE CL2500 BW SS A351-CF8C BODY SS 321-TR STLD-S&D PLUG-D OS&Y PSB Y-PAT GR OP API LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	3	 	S-160	 	"3"" S-160"	11.13	PC	V223208	預製	3		3	3	3	0	0	0	0	3	3	0	0	0	0	3	-3	0	0	0	0	-3				0	0	0	0	0	0																						
